Date,Nifty Bank O,Nifty Bank H,Nifty Bank L,Nifty Bank C,Nifty Bank V
9/10/2018 9:25:00 AM,27385.05,27404.65,27381.4,27395.4,0
9/10/2018 9:24:00 AM,27364.9,27385.15,27352.05,27385.15,0
9/10/2018 9:23:00 AM,27362,27371,27347.55,27364.1,0
9/10/2018 9:22:00 AM,27351.25,27360.2,27336,27360.2,0
9/10/2018 9:21:00 AM,27351.45,27362.95,27344,27350.7,0
9/10/2018 9:20:00 AM,27383.05,27383.55,27345.15,27354.25,0
9/10/2018 9:19:00 AM,27372.05,27400.15,27368.4,27384.1,0
9/10/2018 9:18:00 AM,27349.75,27385.8,27347.45,27375.7,0
9/10/2018 9:17:00 AM,27373.25,27383.45,27352.7,27353.65,0
9/10/2018 9:16:00 AM,27357.05,27379.25,27346.55,27371.6,0
9/10/2018 9:15:00 AM,27395.2,27395.2,27299.8,27353.3,0
